platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier,ap_version
Android,na rin,4,,보기편하고 옵션이 편리합니다.,2025-04-04 16:02:56,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,
Android,김태준,5,,"이용하기 깔끔한 메뉴구성과 예전보다는 줄었지만 이벤트도 있고, 디자인도 kb특유의 매력을 살린 산뜻함이 좋아요. 가끔 로그인이 풀리는 단점도 있지만, 앞으로도 꾸준히 이용하겠습니다.",2025-04-04 16:02:54,23.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.2.2
Android,민혜원,5,,다른앱도 사용했는데 제일빠르고 좋았어요,2025-04-04 16:02:33,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.4
Android,김동수 (범내려온다),5,,대기업 중고차 어플 믿고 거래할수있어서 좋아요,2025-04-04 16:02:24,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.2.2
Android,조신영,5,,내차를 사거나 팔때 안심하고 거래가 가능할것 같다.,2025-04-04 16:02:15,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.2.2
Android,SUNJUNE LEE,5,,사용이 편리합니다,2025-04-04 16:02:11,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.9
Android,박경학,5,,차 가격등 쉽게 접근하고 알수있어 편한앱입니다,2025-04-04 16:01:53,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.2.2
Android,세미정,5,,굿굿 잘 만들었네요,2025-04-04 16:01:40,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,4.9.4
Android,온케이,5,,사용하기 편리하고 다양한 정보를 얻을 수 있어서 너무 잘 쓰고 있어요. 항상 고맙습니다.,2025-04-04 16:01:35,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.3
iOS,아이스woojin,5,Good,좋아요.,2025-04-03 07:14:25,,,1112366886,4.7.7
Android,박희랑,5,,금채굴기~ 야금야금 모으는 재미ㅋㅋ,2025-04-01 14:39:05,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.2.0
Android,김성열,5,,열심히 캐보겠습니다요오!!!,2025-03-23 22:56:13,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.2.0
iOS,Friend052231,1,로그인창 무한반복,비밀번호 옳게입력해도 다시회원가입 창으로 무한반복되서 짜증나네요 고쳐주세요,2025-03-23 04:45:28,,,1112366886,4.7.6
iOS,걷달,5,KB차차차! 으라차차차!,차량 유지에서 부터 관리 그리고 처분까지 아주 유용한 어플입니다 익일 번창하세요 KB차차차! 으라차차차!!,2025-03-22 05:23:07,,,1112366886,4.7.6
iOS,138;₩,5,ㅓㅠ,",,",2025-03-13 17:55:47,,,1112366886,4.7.6
iOS,미키미우스,5,좋아요,아주 좋아요,2025-03-12 02:19:03,,,1112366886,4.7.6
Android,박홍규,1,,지난주 토요일 차 진단 완료. 화요일 저녁까지 아무 연락없음.. 전화해서 따져보니 타 경쟁사들 비해 너무 천하태평이네요.,2025-03-11 20:16:23,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.",kr.co.kbc.cha.android,5.0.8
iOS,유니워니맘83,5,KB차차차 최고,"중고차 시세도 알기쉽게 볼수있어서 
앱이 편하고 좋아요^^",2025-03-11 06:35:51,,,1112366886,4.7.6
Android,나락으로,5,,좋습니다 👍,2025-03-10 11:57:38,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,5.0.8
iOS,애교쪽,5,차차차,차차차 굿굿,2025-03-04 05:01:54,,,1112366886,4.7.6
iOS,Arkimedes's,1,홈페이지,PC로 접속할 때 애플로 접속하는 칸을 찾을 수 없음 ㅡㅡ,2025-03-04 00:01:50,,,1112366886,4.7.6
iOS,Jjgogo,5,최고에요^^,매번 선물을 주는 선물앱이네여^^ 선물 감사합니다.,2025-03-01 04:36:05,,,1112366886,4.7.6
Android,김진주,5,,KB라서 믿음이 감. 여러부분에 대해 자세히 써놓았고 무엇보다 딜러도 검색해볼수 있는 부분이 마음에 듭니다.,2025-02-24 17:14:00,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,5.0.0
Android,김무준,5,,좋습니다,2025-02-24 16:35:52,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,5.0.7
Android,신경현,5,,너무 편하고 좋네요 UI도 깔끔하고 시인성이 좋게 잘 만들어졌고 잘 사용허고 있습니더,2025-02-24 16:25:13,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,
Android,jy j,5,,KB차차차 이용하면서 다양한 이벤트도 많고 중고차 구매할때 도움이 많이 됬습니다 직접 중고차 매장에 가지않고 구매할수있어서 편했습니다,2025-02-24 16:21:24,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,
Android,황웅재,5,,"어플 속도가 빠르고 배열이 깔끔해서 보기도 편리합니다. 원하는 옵션을 구체적으로 선택하여 검색할 수 있구 신뢰가 가득한 kb잖아요 차는 신뢰가 기본인데 그게 뒷받침되니 다른건 마음편합니다. 중고차 처음 구매하는 분들한테 유독 더 편할거같아요 가족, 지인도 중고차 물어보면 kb차차차 추천해줍니다",2025-02-24 16:09:02,26.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.8
Android,102,5,,중고차 검색에 유용하네요,2025-02-24 16:07:39,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.8
Android,Kyung Jin,5,,시세를 정확하게 알수있고 후기도 다양해서 참고할때 너무 좋아요~,2025-02-24 16:06:35,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.7
Android,최인성,5,,KB차차차 어플을 통하여 내가 원하는 차량의 정보를 쉽고 빠르게 찾을수 있어 좋았고 UI도 좋아서 이용하는데 편리했어요,2025-02-24 16:06:07,1.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,또오하영,5,,차 중고차매매 내차 팔기 할때는 KB차차차만 씁니다.,2025-02-24 16:05:58,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.8
Android,민섭,5,,중고차 매매 등 강추앱입니다 더 자주이용할께요!!!,2025-02-24 16:01:56,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.8
Android,양 형철,1,,"정보유용하게잘쓰고있어요^^,",2025-02-24 11:03:04,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.7
